iter	Passed	Remaining
141	530	6939
142	533	6933
143	537	6929
144	541	6924
145	544	6919
146	548	6914
147	552	6910
148	555	6905
149	559	6900
150	563	6896
151	566	6891
152	570	6887
153	574	6883
154	579	6893
155	583	6897
156	587	6893
157	592	6906
158	597	6917
159	601	6912
160	604	6906
161	608	6902
162	611	6897
163	615	6891
164	619	6885
165	622	6880
166	626	6875
167	630	6871
168	633	6865
169	637	6864
170	641	6860
171	645	6857
172	648	6852
173	652	6847
174	656	6842
175	659	6837
176	663	6832
177	667	6827
178	670	6822
179	674	6818
180	677	6813
181	681	6807
182	685	6803
183	692	6837
184	699	6861
185	704	6867
186	707	6862
187	711	6857
188	715	6855
189	721	6869
190	724	6863
191	728	6858
192	732	6853
193	735	6847
194	739	6842
195	742	6836
196	746	6831
197	750	6826
198	753	6821
199	757	6819
200	761	6813
201	765	6810
202	768	6805
203	772	6799
204	776	6794
205	779	6789
206	783	6785
207	787	6781
208	790	6775
209	794	6770
210	797	6765
211	801	6760
212	805	6755
213	808	6749
214	812	6744
215	815	6739
216	819	6733
217	823	6728
218	826	6720
219	829	6715
220	833	6710
221	837	6705
222	840	6699
223	844	6694
224	847	6689
225	851	6684
226	855	6679
227	858	6674
228	862	6669
229	866	6665
230	869	6660
231	873	6655
232	876	6650
233	880	6645
234	884	6640
235	887	6635
236	891	6630
237	895	6626
238	898	6622
239	902	6617
240	905	6612
241	909	6607
242	913	6603
243	916	6598
244	920	6593
245	924	6588
246	927	6583
247	931	6579
248	934	6574
249	938	6569
250	942	6565
251	945	6560
252	949	6555
253	952	6550
254	957	6549
255	962	6554
256	965	6550
257	969	6547
258	974	6547
259	977	6542
260	981	6538
261	984	6533
262	988	6529
263	992	6524
264	995	6519
265	999	6514
266	1003	6510
267	1006	6505
268	1010	6501
269	1013	6496
270	1017	6491
271	1021	6487
272	1024	6482
273	1028	6478
274	1031	6472
275	1035	6468
276	1039	6464
277	1042	6459
278	1046	6455
279	1050	6450
280	1053	6446
281	1057	6442
282	1060	6437
283	1064	6432
284	1068	6428
285	1076	6450
286	1083	6468
287	1087	6464
288	1090	6458
289	1094	6453
290	1098	6448
291	1101	6443
292	1105	6438
293	1108	6433
294	1112	6428
295	1116	6425
296	1119	6420
297	1124	6422
298	1128	6417
299	1131	6413
300	1135	6409
301	1139	6405
302	1142	6400
303	1146	6396
304	1150	6395
305	1156	6404
306	1160	6399
307	1164	6395
308	1167	6391
309	1171	6386
310	1175	6382
311	1178	6377
312	1182	6372
313	1185	6367
314	1189	6363
315	1193	6359
316	1196	6354
317	1200	6350
318	1206	6358
319	1210	6353
320	1213	6348
321	1217	6343
322	1220	6339
323	1224	6335
324	1228	6329
325	1231	6325
326	1235	6320
327	1238	6315
328	1242	6311
329	1246	6306
330	1250	6303
331	1254	6301
332	1257	6297
333	1261	6293
334	1265	6288
335	1268	6284
336	1272	6279
337	1278	6288
338	1284	6294
339	1288	6289
340	1291	6285
341	1295	6280
342	1298	6275
343	1302	6270
344	1306	6266
345	1309	6261
346	1313	6256
347	1317	6252
348	1321	6252
349	1325	6248
350	1328	6243
351	1333	6243
352	1337	6238
353	1340	6234
354	1345	6235
355	1349	6231
356	1353	6226
357	1356	6222
358	1360	6217
359	1363	6212
360	1367	6208
361	1371	6203
362	1374	6199
363	1378	6194
364	1381	6190
365	1385	6185
366	1389	6181
367	1392	6176
368	1396	6172
369	1400	6168
370	1403	6163
371	1407	6159
372	1411	6154
373	1414	6150
374	1418	6145
375	1421	6141
376	1425	6136
377	1429	6132
378	1432	6127
379	1436	6123
380	1439	6119
381	1443	6114
382	1447	6110
383	1451	6107
384	1454	6102
385	1458	6098
386	1462	6093
387	1465	6089
388	1469	6084
389	1472	6080
390	1476	6076
391	1480	6071
392	1483	6066
393	1487	6062
394	1490	6058
395	1494	6053
396	1498	6049
397	1501	6045
398	1505	6040
399	1509	6036
400	1512	6033
401	1516	6028
402	1520	6024
403	1528	6036
404	1533	6037
405	1536	6033
406	1540	6028
407	1543	6024
408	1547	6019
409	1551	6015
410	1554	6010
411	1558	6006
412	1564	6011
413	1568	6008
414	1572	6004
415	1575	6000
416	1579	5996
417	1583	5991
418	1586	5986
