iter	GammaRMSEMetric
356	2.331196389
357	2.331307333
358	2.328738412
359	2.326712071
360	2.324445168
361	2.323831257
362	2.322797305
363	2.322778087
364	2.321485325
365	2.320919453
366	2.320725542
367	2.319771918
368	2.317308177
369	2.315604993
370	2.314161799
371	2.313865388
372	2.312871057
373	2.312906615
374	2.313001393
375	2.310928094
376	2.308784359
377	2.307055626
378	2.306373028
379	2.306090825
380	2.305337537
381	2.304167522
382	2.303429815
383	2.30138478
384	2.300108692
385	2.300158204
386	2.300121539
387	2.299981036
388	2.299064859
389	2.298036104
390	2.298146905
391	2.296143127
392	2.296241992
393	2.294586447
394	2.292757585
395	2.292799433
396	2.290897862
397	2.290790796
398	2.29061389
399	2.290035771
400	2.288168424
401	2.287023726
402	2.285576651
403	2.284110393
404	2.282477868
405	2.281880315
406	2.280616216
407	2.280450127
408	2.279720409
409	2.278087198
410	2.278164615
411	2.277258644
412	2.275648647
413	2.275614831
414	2.273152972
415	2.271924285
416	2.271082846
417	2.271040841
418	2.268651601
