iter	Passed	Remaining
269	379	2430
270	380	2427
271	381	2425
272	383	2423
273	384	2421
274	385	2419
275	386	2416
276	388	2414
277	389	2412
278	390	2410
279	393	2416
280	394	2414
281	396	2413
282	397	2410
283	398	2408
284	399	2406
285	401	2404
286	402	2402
287	403	2400
288	405	2398
289	406	2396
290	407	2394
291	409	2392
292	410	2389
293	411	2387
294	412	2385
295	414	2383
296	415	2382
297	416	2380
298	418	2378
299	419	2376
300	420	2374
301	421	2372
302	423	2369
303	424	2368
304	425	2365
305	427	2364
306	428	2362
307	429	2360
308	430	2358
309	432	2356
310	433	2354
311	434	2352
312	436	2350
313	437	2348
314	438	2346
315	439	2344
316	441	2342
317	442	2340
318	443	2339
319	445	2337
320	446	2335
321	447	2333
322	449	2331
323	450	2329
324	451	2328
325	453	2326
326	454	2324
327	455	2322
328	456	2320
329	458	2318
330	459	2316
331	460	2314
332	462	2312
333	463	2310
334	464	2309
335	465	2307
336	467	2305
337	468	2303
338	469	2301
339	471	2299
340	472	2297
341	473	2295
342	474	2293
343	476	2291
344	477	2290
345	478	2288
346	480	2286
347	481	2284
348	482	2282
349	483	2280
350	485	2278
351	486	2277
352	487	2275
353	489	2273
354	490	2272
355	491	2270
356	492	2268
357	494	2266
358	495	2264
359	496	2263
360	498	2261
361	499	2259
362	500	2257
363	501	2255
364	503	2253
365	504	2252
366	505	2250
367	506	2248
368	508	2246
369	509	2244
370	511	2244
371	512	2241
372	513	2240
373	514	2238
374	516	2236
375	517	2234
376	518	2233
377	519	2230
378	521	2228
379	522	2227
380	523	2225
381	525	2223
382	526	2222
383	527	2220
384	528	2218
385	530	2216
386	531	2215
387	532	2213
388	534	2211
389	535	2210
390	536	2208
391	537	2206
392	539	2204
393	540	2203
394	541	2201
395	543	2200
396	544	2198
397	545	2196
398	547	2194
399	549	2198
400	553	2207
401	556	2211
402	557	2210
403	559	2208
404	560	2206
405	561	2204
406	562	2203
407	564	2201
408	565	2199
409	566	2198
410	568	2196
411	569	2194
412	571	2196
413	572	2194
414	574	2192
415	575	2191
416	576	2189
417	577	2187
418	579	2186
419	580	2184
420	581	2182
421	583	2180
422	584	2179
423	585	2177
424	587	2175
425	588	2173
426	589	2172
427	590	2170
428	592	2168
429	593	2167
430	594	2165
431	596	2164
432	597	2162
433	600	2167
434	602	2167
435	603	2165
436	604	2163
437	606	2161
438	608	2162
439	609	2160
440	610	2158
441	611	2156
442	613	2155
443	614	2153
444	615	2151
445	617	2150
446	618	2149
447	620	2149
448	622	2150
449	623	2148
450	625	2146
451	626	2144
452	627	2143
453	628	2141
454	630	2139
455	631	2137
456	632	2136
457	634	2134
458	635	2132
459	636	2131
460	637	2129
461	639	2128
462	640	2126
463	641	2124
464	643	2123
465	644	2121
466	645	2119
467	647	2119
468	648	2117
469	650	2116
470	651	2116
471	653	2114
472	654	2112
473	655	2111
474	657	2109
475	658	2107
476	659	2105
477	660	2104
478	662	2102
479	663	2100
480	664	2099
481	665	2097
482	667	2095
483	668	2094
484	669	2092
485	671	2090
486	672	2088
487	673	2087
488	674	2085
489	676	2083
490	677	2081
491	678	2080
492	679	2078
493	681	2076
494	682	2074
495	683	2073
496	684	2071
497	686	2069
498	687	2068
499	688	2066
500	692	2072
501	695	2074
502	696	2072
503	697	2070
504	698	2068
505	700	2067
506	701	2065
507	702	2063
508	703	2062
509	705	2060
510	706	2058
511	707	2057
512	709	2055
513	710	2054
514	711	2052
515	713	2050
516	714	2049
517	716	2051
518	718	2049
519	719	2047
520	720	2046
521	723	2048
522	724	2046
523	726	2045
524	727	2043
525	728	2041
526	729	2040
527	731	2038
528	732	2036
529	733	2034
530	734	2033
531	736	2031
532	737	2029
533	738	2028
534	740	2026
535	741	2024
536	743	2025
537	745	2026
538	747	2027
539	749	2025
540	750	2023
541	751	2022
542	753	2020
543	754	2019
544	755	2017
545	756	2015
546	758	2014
547	759	2012
548	760	2010
549	762	2009
550	763	2007
551	764	2006
552	766	2004
553	767	2002
554	768	2001
555	769	1999
556	771	1997
557	772	1996
558	773	1994
559	774	1992
560	776	1990
561	777	1989
562	778	1987
563	780	1986
564	781	1984
565	782	1982
566	783	1981
567	785	1979
568	786	1977
569	787	1976
570	788	1974
571	790	1972
572	791	1971
573	792	1969
574	794	1967
575	795	1966
576	796	1964
577	797	1962
578	799	1961
579	800	1959
580	801	1958
581	803	1956
582	804	1955
583	805	1953
584	806	1951
585	808	1950
586	809	1948
587	810	1946
588	811	1945
