iter	GammaRMSEMetric
280	2.398525005
281	2.396842601
282	2.395620014
283	2.394585416
284	2.392829661
285	2.390392401
286	2.388376499
287	2.387047707
288	2.384540097
289	2.383070335
290	2.381392633
291	2.379784561
292	2.3793477
293	2.377514495
294	2.375899594
295	2.373926909
296	2.372863075
297	2.370116762
298	2.368874624
299	2.367112501
300	2.365605118
301	2.364739154
302	2.364075087
303	2.36290655
304	2.360998677
305	2.360555907
306	2.359509782
307	2.358452839
308	2.357175528
309	2.355641557
310	2.355348317
311	2.353594093
312	2.352229671
313	2.352334903
314	2.352112667
315	2.350432263
316	2.348912264
317	2.347598557
318	2.346739705
319	2.345256348
320	2.345117178
321	2.343802876
322	2.342705491
323	2.341919632
324	2.340411152
325	2.339609184
326	2.338814569
327	2.337266629
328	2.335265936
329	2.333458694
330	2.33279155
331	2.331115509
332	2.330342346
333	2.32984373
334	2.328781861
335	2.3286937
336	2.328057769
337	2.326744381
338	2.325603749
339	2.324899524
340	2.324273949
341	2.323483149
342	2.321942222
343	2.321424296
344	2.320704176
345	2.320506037
346	2.317622536
347	2.317315773
348	2.316815176
349	2.315521519
350	2.314979344
351	2.313466145
352	2.311585843
353	2.309545366
354	2.309514805
355	2.307438289
356	2.307258726
357	2.306820636
358	2.305618301
359	2.305579474
360	2.304274838
361	2.301825416
362	2.30108117
363	2.300266281
364	2.298454862
365	2.297072426
366	2.295585488
367	2.295629397
368	2.295629552
369	2.294714795
370	2.292427912
371	2.292285928
372	2.290798826
373	2.28991974
374	2.287822899
375	2.286621277
376	2.284980479
377	2.284936503
378	2.284900268
379	2.282926082
380	2.281815816
381	2.280385421
382	2.279419357
383	2.278324565
384	2.276427889
385	2.276268289
386	2.275306824
387	2.274075927
388	2.273583284
389	2.273035606
390	2.27228233
391	2.271978027
392	2.26999113
393	2.268574691
394	2.267424837
395	2.267510004
396	2.266914426
397	2.266755717
398	2.265738099
399	2.262963917
400	2.261715887
401	2.26076931
402	2.258229151
403	2.256204994
404	2.25615193
405	2.256157472
406	2.255258993
407	2.255259881
408	2.254569518
409	2.253159803
410	2.251924475
411	2.251745819
412	2.250740061
413	2.25023558
414	2.250141489
415	2.24937288
416	2.248446048
417	2.248395976
418	2.248393322
419	2.247092845
420	2.245831338
421	2.244624095
422	2.243251046
423	2.242563674
424	2.239948325
425	2.238296172
426	2.238196988
427	2.237415388
428	2.23615098
429	2.235393799
430	2.233733423
431	2.233325679
432	2.231423406
433	2.22972096
434	2.229624012
435	2.229648527
436	2.229560904
437	2.228878072
438	2.228829272
439	2.228726524
440	2.227456368
441	2.22653275
442	2.226085828
443	2.225484701
444	2.224111652
445	2.223436675
446	2.222167095
447	2.222007937
448	2.221945514
449	2.221464759
450	2.220302601
451	2.219260904
452	2.219233675
453	2.218322276
454	2.216529798
455	2.216528899
456	2.216426047
457	2.215798006
458	2.214505429
459	2.214186293
460	2.213745162
461	2.213582769
462	2.213475422
463	2.213278859
464	2.21277425
465	2.211875467
466	2.211112212
467	2.210236301
468	2.209869306
469	2.20971177
470	2.209564458
471	2.208225778
472	2.206589053
473	2.205359443
474	2.204559274
475	2.204571475
476	2.204437067
477	2.20429507
478	2.203761189
479	2.203685882
480	2.203697814
481	2.203289855
482	2.203435422
483	2.202683414
484	2.201517332
485	2.199836206
486	2.198794836
487	2.197168528
488	2.195167105
489	2.194130527
490	2.19401085
491	2.193107616
492	2.193061366
493	2.192943244
494	2.192950496
495	2.191945568
496	2.190696635
497	2.190080149
498	2.188715878
499	2.18861173
500	2.186981667
501	2.186893535
502	2.186332351
503	2.185081071
504	2.184645315
505	2.183278334
506	2.181487544
507	2.180330206
508	2.178715988
509	2.178653005
510	2.178463795
511	2.178261905
512	2.177215216
513	2.176962248
514	2.175652582
515	2.174790854
516	2.174841832
517	2.173975717
518	2.173835555
519	2.173706651
520	2.172060377
521	2.171953101
522	2.17199456
523	2.171567166
524	2.171138412
525	2.171321803
526	2.170286101
527	2.17025189
528	2.168701679
529	2.168156037
530	2.168109585
531	2.168006257
532	2.168012798
533	2.166581681
534	2.166565826
535	2.166483611
536	2.166402345
537	2.166234382
538	2.166053983
539	2.164948885
540	2.163740425
541	2.16235743
542	2.161716029
543	2.160450383
544	2.158365866
545	2.156965103
546	2.155355383
547	2.154865444
548	2.154276463
549	2.154210291
550	2.152931934
551	2.151067227
552	2.150970013
553	2.149700379
554	2.148788704
555	2.148295122
556	2.147650928
557	2.146788603
558	2.146626802
559	2.14637763
560	2.145840727
561	2.144342594
562	2.143741641
563	2.143123831
564	2.142755569
565	2.141517079
566	2.140374808
567	2.1392023
568	2.1388226
569	2.138845288
570	2.138306237
571	2.13776934
572	2.13764786
573	2.13666402
574	2.135630353
575	2.134453022
576	2.133911903
577	2.133876142
578	2.133169635
579	2.13285102
580	2.131950351
581	2.131832283
582	2.13176713
583	2.131701298
584	2.131609598
585	2.131642164
586	2.13134002
587	2.129873282
588	2.12893654
