iter	GammaRMSEMetric
176	2.886102935
177	2.883677224
178	2.880778795
179	2.877378522
180	2.874564457
181	2.871303459
182	2.868790956
183	2.865761284
184	2.862633531
185	2.859190684
186	2.85656389
187	2.854065182
188	2.851212433
189	2.848847693
190	2.846022411
191	2.843223098
192	2.840566294
193	2.838485854
194	2.83594819
195	2.83341679
196	2.830988977
197	2.829317736
198	2.82671374
199	2.824101994
200	2.822502959
201	2.820249194
202	2.817780713
203	2.81572929
204	2.813549756
205	2.811328228
206	2.809117951
207	2.806977694
208	2.804663424
209	2.80261687
210	2.800859001
211	2.798306943
212	2.796422187
213	2.793807036
214	2.791325247
215	2.789357504
216	2.787255397
217	2.784776189
218	2.782852063
219	2.780646516
220	2.777853726
221	2.775813101
222	2.773058148
223	2.770988528
224	2.768905844
225	2.766499974
226	2.764649413
227	2.762521912
228	2.760081215
229	2.758055227
230	2.756305951
231	2.754512505
232	2.752387977
233	2.751391236
234	2.749109273
235	2.747293738
236	2.745461515
237	2.74359121
238	2.741609832
239	2.738937641
240	2.736884023
241	2.735223564
242	2.734214358
243	2.732223977
244	2.730336732
245	2.728151647
246	2.725800905
247	2.723691824
248	2.721921885
249	2.720579407
250	2.71867014
251	2.716816881
252	2.714857614
253	2.713381544
254	2.712019043
255	2.71013751
256	2.708056614
257	2.706272532
258	2.704567668
259	2.703334956
260	2.701598357
261	2.69936341
262	2.697819037
263	2.695683481
264	2.694076341
265	2.692611401
266	2.690556502
267	2.689045199
268	2.688029056
269	2.686234532
270	2.684930561
271	2.683580532
272	2.6822637
273	2.680902237
274	2.679390243
275	2.677161363
276	2.676229285
277	2.675108748
278	2.673683429
279	2.672046808
280	2.670571104
281	2.669313521
282	2.667877673
283	2.666136817
284	2.665127224
285	2.664183011
286	2.66248657
287	2.661430757
288	2.659875866
289	2.658373049
290	2.65677109
291	2.656033897
292	2.654860359
293	2.65325096
294	2.651785758
295	2.650096498
296	2.648460261
297	2.647227562
298	2.645631023
299	2.644537463
300	2.643525707
301	2.642053118
302	2.640973254
303	2.638735167
304	2.636715524
305	2.636175418
306	2.635218527
307	2.634003827
308	2.631938192
309	2.630596753
310	2.629025441
311	2.628145737
312	2.62682729
313	2.625790004
314	2.62486407
315	2.623500023
316	2.622207207
317	2.620638239
318	2.61942728
319	2.618370107
320	2.617448914
321	2.61606266
322	2.614810929
323	2.613874241
324	2.612459515
325	2.61139499
326	2.60964258
327	2.60828513
328	2.607355278
329	2.605507268
330	2.604473829
331	2.603393751
332	2.601807078
333	2.601048897
334	2.599104005
335	2.59800785
336	2.59727995
337	2.595819434
338	2.594639341
339	2.59415796
340	2.592986924
341	2.592166153
342	2.590920884
343	2.58992065
344	2.589013443
345	2.588217889
346	2.587757694
347	2.586525253
348	2.585385759
349	2.584738855
350	2.583614387
351	2.583035976
352	2.581709998
353	2.580898678
354	2.58016422
355	2.579449685
356	2.578304625
357	2.577801428
358	2.576239376
359	2.575411456
360	2.574029145
361	2.573173472
362	2.572504163
363	2.570976601
364	2.570113405
365	2.569114454
366	2.567664323
367	2.567020776
368	2.565969506
369	2.564538066
370	2.563054734
371	2.562193475
372	2.561404342
373	2.560531468
374	2.559899077
375	2.558863343
376	2.557293114
377	2.556585239
378	2.55516898
379	2.554309949
380	2.553649016
381	2.552925399
382	2.551883702
383	2.550984839
384	2.549921296
385	2.54958383
386	2.547949152
387	2.547267391
388	2.545966357
389	2.545151521
390	2.544488984
391	2.543486603
392	2.542133024
393	2.54180559
394	2.540663044
395	2.539491298
396	2.538146636
397	2.537635695
398	2.536554941
399	2.536016557
400	2.534687236
401	2.533267943
402	2.532141649
403	2.531463613
404	2.530784791
405	2.529924981
406	2.52909039
407	2.528478384
408	2.527914807
409	2.526395804
410	2.525151805
411	2.523851916
412	2.523442439
413	2.522557056
414	2.521725993
415	2.520611143
416	2.519286536
417	2.518451044
418	2.517303592
419	2.516069262
420	2.515480102
421	2.514966869
422	2.513825034
423	2.51298499
424	2.51247301
425	2.511801853
426	2.511557572
427	2.510612102
428	2.509929317
429	2.508453867
430	2.507719783
431	2.506724476
432	2.505481551
433	2.504067041
434	2.503631577
435	2.502738388
436	2.501420955
437	2.500696573
438	2.499677545
439	2.498488117
440	2.49832965
441	2.498084516
442	2.49718372
443	2.495756324
444	2.494733809
445	2.493862746
446	2.492686279
447	2.492113498
448	2.491358275
449	2.490148505
450	2.489517376
451	2.488660154
452	2.487732719
453	2.48711651
454	2.486067791
455	2.485407592
456	2.484741409
457	2.483912717
458	2.483566804
459	2.483375618
460	2.482824395
461	2.482016922
462	2.481027506
463	2.479607906
464	2.478874461
465	2.478026961
466	2.477271055
467	2.476935719
468	2.475975236
469	2.475670543
470	2.475433133
471	2.474771766
472	2.474206544
473	2.473521127
474	2.472751093
475	2.471934376
476	2.471434729
477	2.470315775
478	2.469644853
479	2.468827559
480	2.467873283
481	2.467097644
482	2.466826555
483	2.465639821
484	2.464847186
485	2.463921687
486	2.462876945
487	2.462795353
488	2.461646249
489	2.46075339
490	2.459869471
491	2.459000809
492	2.458513246
493	2.458405582
494	2.457545642
495	2.456963324
496	2.456386185
497	2.455409416
498	2.4543411
499	2.453341978
500	2.452663297
501	2.451694314
502	2.450520884
503	2.449851525
504	2.449295043
505	2.448394734
506	2.447822268
507	2.446879188
508	2.445794017
509	2.445626004
510	2.445102732
511	2.443824398
512	2.443467678
513	2.443276974
514	2.442632285
515	2.441676286
516	2.440358537
517	2.440305139
518	2.439779178
519	2.438522299
520	2.437047648
521	2.436283142
522	2.43541781
523	2.434397757
524	2.433519873
525	2.432645299
526	2.431879982
527	2.431720281
528	2.430542989
529	2.429862756
530	2.428647014
531	2.427427464
532	2.427164348
533	2.426463401
534	2.425315276
535	2.424727882
536	2.424178695
537	2.423996754
538	2.423943889
539	2.423411219
540	2.422633202
541	2.42256318
542	2.421584079
543	2.421280603
544	2.420763124
545	2.419725471
546	2.419187052
547	2.418218406
548	2.417476396
549	2.41725317
550	2.416200177
551	2.415156485
552	2.414765705
553	2.414557766
554	2.413788827
555	2.4134838
556	2.412712487
557	2.411736984
558	2.410968418
559	2.4097856
560	2.40899945
561	2.408565884
562	2.40758492
563	2.407541515
564	2.407508519
565	2.406812998
566	2.405946978
567	2.404690199
568	2.403984056
569	2.403436327
570	2.40249468
571	2.402195887
572	2.401836961
573	2.401500216
574	2.400658076
575	2.3995456
576	2.398901441
577	2.398379773
578	2.397854886
579	2.397031184
580	2.396570608
581	2.395542642
582	2.395223699
583	2.394643985
584	2.39376201
585	2.393386452
586	2.393249971
587	2.392361093
588	2.392199909
589	2.391647081
590	2.390870383
591	2.39075972
592	2.390213336
593	2.38923306
594	2.388432424
595	2.387658082
596	2.387012151
597	2.386373929
598	2.386236129
599	2.38570877
600	2.385303747
601	2.384469916
602	2.383472368
603	2.382567367
604	2.381670783
605	2.380665024
606	2.379256625
607	2.378625948
608	2.378508952
609	2.378385549
610	2.377947844
611	2.377055054
612	2.376656296
613	2.376646176
614	2.375773379
615	2.375185064
616	2.37401177
617	2.373152338
618	2.372721843
619	2.372066589
620	2.371133331
621	2.370417819
622	2.370359942
623	2.369740798
624	2.369342981
625	2.36821819
626	2.367061462
627	2.366661822
628	2.366557705
629	2.366268845
630	2.365323516
631	2.364878014
632	2.364320715
633	2.363378074
634	2.361982113
635	2.361244549
636	2.360171407
637	2.360032522
638	2.358979537
639	2.358967858
640	2.35855426
641	2.357062558
642	2.356518693
643	2.356227268
644	2.355650788
645	2.354996787
646	2.354389254
647	2.353965483
648	2.353597847
649	2.353545845
650	2.352609629
651	2.352057606
652	2.351364083
653	2.351234307
654	2.350669163
655	2.34959722
656	2.348483098
657	2.348016887
658	2.347973369
659	2.347522948
660	2.347317757
661	2.346679393
662	2.34652381
663	2.346443803
664	2.345673932
665	2.3456475
666	2.34481858
667	2.344582903
668	2.344524172
669	2.34387199
670	2.343421927
671	2.343108857
672	2.342761256
673	2.342497612
674	2.342470857
675	2.342028012
676	2.341592556
677	2.340897192
678	2.340628455
679	2.340213317
680	2.33977071
681	2.339760028
682	2.339635314
683	2.338375363
684	2.338192172
685	2.337981022
686	2.336504436
687	2.336100046
688	2.335227306
689	2.334263068
690	2.333533132
691	2.332808318
692	2.332561212
693	2.332224399
694	2.331697724
695	2.331365603
696	2.33044057
697	2.329538441
698	2.329479684
699	2.329447904
700	2.328598517
701	2.327904577
702	2.327248753
703	2.32716714
704	2.326932898
705	2.32628897
706	2.326049278
707	2.325044342
708	2.324654821
709	2.324606135
710	2.323961545
711	2.323029446
712	2.322561438
713	2.322502438
714	2.322454253
715	2.321784579
716	2.320820256
717	2.32047382
718	2.320306736
719	2.319506898
720	2.318731733
721	2.318616641
722	2.317671407
723	2.316740444
724	2.316332564
725	2.31599139
726	2.315154557
727	2.315090434
728	2.314375566
729	2.313872427
730	2.313573797
731	2.313624753
732	2.312559259
733	2.312087744
734	2.311528274
735	2.310490285
736	2.309591612
737	2.309304321
738	2.308682971
739	2.30867383
740	2.307764982
741	2.307131343
742	2.306803793
743	2.306236764
744	2.306162245
745	2.305131958
746	2.30479835
747	2.304441902
748	2.303663909
749	2.303611447
750	2.302694499
751	2.302676762
752	2.302635158
753	2.302231151
754	2.301469627
755	2.300953998
756	2.300888488
757	2.300847513
758	2.300125451
759	2.299936556
760	2.299538763
761	2.298458361
762	2.298292966
763	2.29746235
764	2.297098474
765	2.29703868
766	2.296868237
767	2.295874595
768	2.295106802
769	2.294877935
770	2.294073627
771	2.293660584
772	2.29367753
773	2.293401584
774	2.293094959
775	2.292693995
776	2.29152834
777	2.291392941
778	2.29063552
779	2.290184212
780	2.289583804
781	2.289098035
782	2.288634803
783	2.288260073
784	2.287760422
785	2.287330998
786	2.286561214
787	2.286319042
788	2.285804187
789	2.28565506
790	2.284669178
791	2.284500602
792	2.2844619
793	2.283844678
794	2.283623939
795	2.282627385
796	2.281420588
797	2.281408593
798	2.280739222
799	2.280167195
800	2.27957706
801	2.279559895
802	2.279056312
803	2.279038894
804	2.279020447
805	2.278599672
806	2.278243019
807	2.277895311
808	2.277523814
809	2.277072367
810	2.276498859
811	2.276402533
812	2.276196234
813	2.276161862
814	2.275824071
815	2.275598638
816	2.2749583
817	2.274940028
818	2.274727329
819	2.274707653
820	2.273828481
821	2.273806416
822	2.273294068
823	2.272954041
824	2.272248369
825	2.271859067
826	2.27155711
827	2.271264472
828	2.270864458
829	2.269993984
830	2.2697763
831	2.269794152
832	2.269681293
833	2.269195412
834	2.268810511
835	2.268707078
836	2.268667767
837	2.267990426
838	2.267135172
839	2.266945862
840	2.266910148
841	2.266274164
842	2.266249157
843	2.265398511
844	2.265060256
845	2.264895037
846	2.264561447
847	2.263971383
848	2.26380851
849	2.263337267
850	2.263247707
851	2.262458261
852	2.262473467
853	2.262436609
854	2.261950401
855	2.261067325
856	2.260367253
857	2.260193679
858	2.259808056
859	2.259437347
860	2.259259655
861	2.258049913
862	2.258047567
863	2.257602752
864	2.256420627
865	2.256158096
866	2.255867683
867	2.255310121
868	2.254584169
869	2.254118996
870	2.253286462
871	2.252817476
872	2.252251756
873	2.250931242
874	2.250021265
875	2.249736678
876	2.249169471
877	2.249098772
878	2.249045874
879	2.248333851
880	2.248356881
881	2.2471886
882	2.246808287
883	2.24666386
884	2.246515384
885	2.245723024
886	2.245175287
887	2.245101528
888	2.245055853
889	2.244800481
890	2.243788667
891	2.243481762
892	2.243322584
893	2.242775744
894	2.242670585
895	2.241645692
896	2.2412346
897	2.24112633
898	2.241002799
899	2.240990676
900	2.240683611
901	2.240662506
902	2.240476167
903	2.239863363
904	2.239677752
905	2.239529864
906	2.239546176
907	2.238965104
908	2.238905922
909	2.237971896
910	2.237402355
911	2.237397363
912	2.236332036
913	2.236177252
914	2.235499829
915	2.235406159
916	2.234251658
917	2.234196143
918	2.233825802
919	2.23379379
920	2.233383146
921	2.232825844
922	2.232460635
923	2.231827686
924	2.231815409
925	2.231439544
926	2.231077114
927	2.230946371
928	2.229826451
929	2.228993534
930	2.228973641
931	2.228581288
932	2.228544977
933	2.227913858
934	2.227581729
935	2.227471813
936	2.227107772
937	2.226719501
938	2.226539608
939	2.226429094
940	2.226319035
941	2.225938147
942	2.22538826
943	2.225030776
944	2.224509123
945	2.224152474
946	2.224107115
947	2.223846695
948	2.223806173
949	2.223718826
950	2.223360824
951	2.223005546
952	2.222068486
953	2.221265146
954	2.220752239
955	2.220388237
956	2.220249763
957	2.220220442
958	2.219968893
959	2.219645857
960	2.219521601
961	2.219375218
962	2.219306115
963	2.21877231
964	2.21826175
965	2.218278403
966	2.217853166
967	2.217872001
968	2.217827302
969	2.217475486
970	2.217127872
971	2.21642373
972	2.215799172
973	2.215268715
974	2.215140177
975	2.215134967
976	2.214880872
977	2.214634491
978	2.213952399
979	2.213140443
980	2.212223912
981	2.212033631
982	2.211757143
983	2.211104057
984	2.211061159
985	2.211015041
986	2.210896911
987	2.210147193
988	2.209598781
989	2.209124031
990	2.208538834
991	2.208310227
992	2.207946575
993	2.207635004
994	2.207573031
995	2.20740951
996	2.207100881
997	2.206739924
998	2.206641991
999	2.206303577
1000	2.206179431
1001	2.206037338
1002	2.205420137
1003	2.20542204
1004	2.20522235
1005	2.205108309
1006	2.204801353
1007	2.204569778
1008	2.203848086
1009	2.203859665
1010	2.203772766
1011	2.203221337
1012	2.203230203
1013	2.202752635
1014	2.202618511
1015	2.202559932
1016	2.202332499
1017	2.201154543
1018	2.200929112
1019	2.200365386
1020	2.200367982
1021	2.199944208
1022	2.199614832
1023	2.198729648
1024	2.19863812
1025	2.197644098
1026	2.197432857
1027	2.197294805
1028	2.196412846
1029	2.195775397
1030	2.195714986
1031	2.195307397
1032	2.194776879
1033	2.194795776
1034	2.193680533
1035	2.193167511
1036	2.192785208
1037	2.192516852
1038	2.191847179
1039	2.191791302
1040	2.191422278
1041	2.191097412
1042	2.190653791
1043	2.190547695
1044	2.190182093
1045	2.189050224
1046	2.188735184
1047	2.188707522
1048	2.188182367
1049	2.18815009
1050	2.187375162
1051	2.186924104
1052	2.186697149
1053	2.186194488
1054	2.185762364
1055	2.185182412
1056	2.185054546
1057	2.184958851
1058	2.184764042
1059	2.184754046
1060	2.184098837
1061	2.184001801
1062	2.183149817
1063	2.183138685
1064	2.183118044
1065	2.182463576
1066	2.181958206
1067	2.181607451
1068	2.180762662
1069	2.180606852
1070	2.180554613
1071	2.180489219
1072	2.180462542
1073	2.180409009
1074	2.180040934
1075	2.180047944
1076	2.179337986
1077	2.178632293
1078	2.178622788
1079	2.178434801
1080	2.178018912
1081	2.177736346
1082	2.177756355
1083	2.177725359
1084	2.177406019
1085	2.177393039
1086	2.177273442
1087	2.17650196
1088	2.175605192
1089	2.175343246
1090	2.174988487
1091	2.175014615
1092	2.174908912
1093	2.174752339
1094	2.174521031
1095	2.174509333
1096	2.173777794
1097	2.17274777
1098	2.17210749
1099	2.171954564
1100	2.171674168
1101	2.171372987
1102	2.171199509
1103	2.170927934
1104	2.170587705
1105	2.170186511
1106	2.170221727
1107	2.170123226
1108	2.170010893
1109	2.169691713
1110	2.169489041
1111	2.168952924
1112	2.168677104
1113	2.168621492
1114	2.168609876
1115	2.168617254
1116	2.168568773
1117	2.168575965
1118	2.168189109
1119	2.167580128
1120	2.167568591
1121	2.167380259
1122	2.167077753
1123	2.166817091
1124	2.16681327
1125	2.166636549
1126	2.165958993
1127	2.165759481
1128	2.165559389
1129	2.165151223
1130	2.164420364
1131	2.163924263
1132	2.163898905
1133	2.163623064
1134	2.16293581
1135	2.162660794
1136	2.162058654
1137	2.16134385
1138	2.161337484
1139	2.160851487
1140	2.160330223
1141	2.160251874
1142	2.159543417
1143	2.159453498
1144	2.159437406
1145	2.159123783
1146	2.159109655
1147	2.158430265
1148	2.157946528
1149	2.157631307
1150	2.157531626
1151	2.157274313
1152	2.156987146
1153	2.156974265
1154	2.156483289
1155	2.156499116
1156	2.155967425
1157	2.155551285
1158	2.15549705
1159	2.155354768
1160	2.155015975
1161	2.15485979
1162	2.154806258
1163	2.154706729
1164	2.15442269
1165	2.154328915
1166	2.154270176
1167	2.154136278
1168	2.15385305
1169	2.153563051
1170	2.153518428
1171	2.153469332
1172	2.153447989
1173	2.152762823
1174	2.152753587
1175	2.152497255
1176	2.152502578
1177	2.151401283
1178	2.150800815
1179	2.150807758
1180	2.150554598
1181	2.150573424
1182	2.150384983
1183	2.150082412
1184	2.149728129
1185	2.149064221
1186	2.148917424
1187	2.148750978
1188	2.148475561
1189	2.147564115
1190	2.146964848
1191	2.146860044
1192	2.14679312
1193	2.146447755
1194	2.146354736
1195	2.146355101
1196	2.14612591
1197	2.14606061
1198	2.145595472
1199	2.145617609
1200	2.14529824
1201	2.145256558
1202	2.144220297
1203	2.144089789
1204	2.144093919
1205	2.143399293
1206	2.14335348
1207	2.143059601
1208	2.143060565
1209	2.14208382
1210	2.141643006
1211	2.141208379
1212	2.140811549
1213	2.140875729
1214	2.140592582
1215	2.14032011
1216	2.140095968
1217	2.140081739
1218	2.140088947
1219	2.140022346
1220	2.139675133
1221	2.1394913
1222	2.138991343
1223	2.138951392
1224	2.138577677
1225	2.137877687
1226	2.137512003
1227	2.137000177
1228	2.136997008
1229	2.136960466
1230	2.136919385
1231	2.136843143
1232	2.136311505
1233	2.136298582
1234	2.13612484
1235	2.136155025
1236	2.135872678
1237	2.135350606
1238	2.135352815
1239	2.134850567
1240	2.134535049
1241	2.134573641
1242	2.134486312
1243	2.134031956
1244	2.1329846
1245	2.132625663
1246	2.132374881
1247	2.131915743
1248	2.131188954
1249	2.130898218
1250	2.130446422
1251	2.130417983
1252	2.130157823
1253	2.129722154
1254	2.129699232
1255	2.129234671
1256	2.128995295
1257	2.128527869
1258	2.128299391
1259	2.128283427
1260	2.12814683
1261	2.127490615
1262	2.127190013
1263	2.127191557
1264	2.127191884
1265	2.126920911
1266	2.126957503
1267	2.126823037
1268	2.126826122
1269	2.126595175
1270	2.126526649
1271	2.126380915
1272	2.12638578
1273	2.126109789
1274	2.125703035
1275	2.12510309
1276	2.125062372
1277	2.12466523
1278	2.124456596
1279	2.123834564
1280	2.123295574
1281	2.123316161
1282	2.123299568
1283	2.123234066
1284	2.122470737
1285	2.122019063
1286	2.121698417
1287	2.12155488
1288	2.121482989
1289	2.12148766
1290	2.121362926
1291	2.121366557
1292	2.120886234
1293	2.120755736
1294	2.120494187
1295	2.120299899
1296	2.120277007
1297	2.120276228
1298	2.120093286
1299	2.119833851
1300	2.119320005
1301	2.119277746
1302	2.119247357
1303	2.1189471
1304	2.118529898
1305	2.118394645
1306	2.117719381
1307	2.117054417
1308	2.116636131
1309	2.116479972
1310	2.116462307
1311	2.116362467
1312	2.11609151
1313	2.115945016
1314	2.115227068
1315	2.114939714
1316	2.114749609
1317	2.113906815
1318	2.113764728
1319	2.113432747
1320	2.113444609
1321	2.113426415
1322	2.112505161
1323	2.112328404
1324	2.112200481
1325	2.112066763
1326	2.111260802
1327	2.111189092
1328	2.111166383
1329	2.111137605
1330	2.111148003
1331	2.110861981
1332	2.11088725
1333	2.110616495
1334	2.110623137
1335	2.110292315
1336	2.110293942
1337	2.109865006
1338	2.109168379
1339	2.109117153
1340	2.10877344
1341	2.108740771
1342	2.108642548
1343	2.108585803
1344	2.107831677
1345	2.107790902
1346	2.107715772
1347	2.107130682
1348	2.106967504
1349	2.106990058
1350	2.106482069
1351	2.106473221
1352	2.106454691
1353	2.106322504
1354	2.106030022
1355	2.106018024
1356	2.105834161
1357	2.105410084
1358	2.105313975
1359	2.104952597
1360	2.104908166
1361	2.104652797
1362	2.104288963
1363	2.104097104
1364	2.103575502
1365	2.103543042
1366	2.103314428
1367	2.103335571
1368	2.102933286
1369	2.102766732
1370	2.102472625
1371	2.102414127
1372	2.102442728
1373	2.102107642
1374	2.102057729
1375	2.101768918
1376	2.101535043
1377	2.101200861
1378	2.100765523
1379	2.100737511
1380	2.100022832
1381	2.099940399
1382	2.099923208
1383	2.099658686
1384	2.099537691
1385	2.099326526
1386	2.099322374
1387	2.098594242
1388	2.098366496
1389	2.097976166
1390	2.097657208
1391	2.097399171
1392	2.097381171
1393	2.097273433
1394	2.097122672
1395	2.096443841
1396	2.096307588
1397	2.096104481
1398	2.096018957
1399	2.095912143
1400	2.095959409
1401	2.095638629
1402	2.095640067
1403	2.095283887
1404	2.095243459
1405	2.095200992
1406	2.095109158
1407	2.094857765
1408	2.094836124
1409	2.094447865
1410	2.094348367
1411	2.093956258
1412	2.09320666
1413	2.092909485
1414	2.092856381
1415	2.092621089
1416	2.092037591
1417	2.092034222
1418	2.092078561
1419	2.09207945
1420	2.092007059
1421	2.091690929
1422	2.091636559
1423	2.091270949
1424	2.090636229
1425	2.090636907
1426	2.089894881
1427	2.089854384
1428	2.089867999
1429	2.089803155
1430	2.089798373
1431	2.089817516
1432	2.089261383
1433	2.089068432
1434	2.088878435
1435	2.088599885
1436	2.088267086
1437	2.087575826
1438	2.087175743
1439	2.086788736
1440	2.086603838
1441	2.086164612
1442	2.08575928
1443	2.085698033
1444	2.085700769
1445	2.085493484
1446	2.085218097
1447	2.085143044
1448	2.084992816
1449	2.08482712
1450	2.084588355
1451	2.084408604
1452	2.08441079
1453	2.083563556
1454	2.083357892
1455	2.082855999
1456	2.082764141
1457	2.0824912
1458	2.081842563
1459	2.081598181
1460	2.081623249
1461	2.080661683
1462	2.080660356
1463	2.080173709
1464	2.080135239
1465	2.079552303
1466	2.079524042
1467	2.07941156
1468	2.079068687
1469	2.078978557
1470	2.078530445
1471	2.078477747
1472	2.078483308
1473	2.078391638
1474	2.077756203
1475	2.0776315
1476	2.077397601
1477	2.077058809
1478	2.077012367
1479	2.07671843
1480	2.076476136
1481	2.076404899
1482	2.07644498
1483	2.076429363
1484	2.076253615
1485	2.076131797
1486	2.076081381
1487	2.075718507
1488	2.075686063
1489	2.075451125
1490	2.07519552
1491	2.074605625
1492	2.074553789
1493	2.074249871
1494	2.074074144
1495	2.074034433
1496	2.073695236
1497	2.073645237
1498	2.073624532
1499	2.073614549
1500	2.073379643
1501	2.07324769
1502	2.073013263
1503	2.072619643
1504	2.072589532
1505	2.072575672
1506	2.072361906
1507	2.072129505
1508	2.072092749
1509	2.072082454
1510	2.071485036
1511	2.07147148
1512	2.071240375
1513	2.071186716
1514	2.071194898
1515	2.070874372
1516	2.070347356
1517	2.070038412
1518	2.069566337
1519	2.06957399
1520	2.069320374
1521	2.068962124
1522	2.068016559
1523	2.067996214
1524	2.068039704
1525	2.067410061
1526	2.067093475
1527	2.067101702
1528	2.067091932
1529	2.066901826
1530	2.066944661
1531	2.066927271
1532	2.066322194
1533	2.066097377
1534	2.066014782
1535	2.065378492
1536	2.065229362
1537	2.064381031
1538	2.064168201
1539	2.063889159
1540	2.063686815
1541	2.063675555
1542	2.063706813
1543	2.063658007
1544	2.063620762
1545	2.06353474
1546	2.063292427
1547	2.063168407
1548	2.063149306
1549	2.063118856
1550	2.063164144
1551	2.063131086
1552	2.062809765
1553	2.062790729
1554	2.06236706
1555	2.062276689
1556	2.062114212
1557	2.06171657
1558	2.061589808
1559	2.061245217
1560	2.061101826
1561	2.061022594
1562	2.060458666
1563	2.060396159
1564	2.060352005
1565	2.060330165
1566	2.059954316
1567	2.059651968
1568	2.059394184
1569	2.059385208
1570	2.058503808
1571	2.058339645
1572	2.057569526
1573	2.057412479
1574	2.057067138
1575	2.056952339
1576	2.056757246
1577	2.056749718
1578	2.056421385
1579	2.056366334
1580	2.056084238
1581	2.055363551
1582	2.055367297
1583	2.055347949
1584	2.055030995
1585	2.054771436
1586	2.054669327
1587	2.054474601
1588	2.054431518
1589	2.054138197
1590	2.05416545
1591	2.054129987
1592	2.053756455
1593	2.053206832
1594	2.053238164
1595	2.052696875
1596	2.052478597
1597	2.052040299
1598	2.051542886
1599	2.051536228
1600	2.051318059
1601	2.050959748
1602	2.05086163
1603	2.050100482
1604	2.049732064
1605	2.049643998
1606	2.04926817
1607	2.049176746
1608	2.048676497
1609	2.048540588
1610	2.048471506
1611	2.047799164
1612	2.047634314
1613	2.04747836
1614	2.046649374
1615	2.046431968
1616	2.046080189
1617	2.045859441
1618	2.045848164
1619	2.045813043
1620	2.045256558
1621	2.04513089
1622	2.045112988
1623	2.045108557
1624	2.045079069
1625	2.044913675
1626	2.044795599
1627	2.044469505
1628	2.04420453
1629	2.044200088
1630	2.043832123
1631	2.043734317
1632	2.043662657
1633	2.043525614
1634	2.0435275
1635	2.0435071
1636	2.043452965
1637	2.043509355
1638	2.043202782
1639	2.043197642
1640	2.043070123
1641	2.042975934
1642	2.042876778
1643	2.042851625
1644	2.042532868
1645	2.042258108
1646	2.042219887
1647	2.04165951
1648	2.041623968
1649	2.041364508
1650	2.041351873
1651	2.041197173
1652	2.041056957
1653	2.040775381
1654	2.040101403
1655	2.039911572
1656	2.03939601
1657	2.039123394
1658	2.038829803
1659	2.038621579
1660	2.038422761
1661	2.037651427
1662	2.03768487
