iter	GammaRMSEMetric
246	2.387700817
247	2.38505488
248	2.38326038
249	2.382244403
250	2.379757443
251	2.378384038
252	2.378317685
253	2.377057609
254	2.374579322
255	2.374467539
256	2.373497715
257	2.37286414
258	2.371184977
259	2.371230957
260	2.370336895
261	2.369749461
262	2.368551534
263	2.367685118
264	2.36605953
265	2.364435664
266	2.363692445
267	2.362878535
268	2.360701835
269	2.359319502
270	2.357121676
271	2.354589056
272	2.352664337
273	2.352452809
274	2.350205651
275	2.350202929
276	2.348010171
277	2.348077425
278	2.346875811
279	2.346943239
280	2.345235313
281	2.34358483
282	2.343171643
283	2.342391339
284	2.340997437
285	2.340757956
286	2.33990387
287	2.33976248
288	2.339329148
289	2.337818753
290	2.337861732
291	2.337759019
292	2.337648058
293	2.334565105
294	2.332830125
295	2.332558152
296	2.330199697
297	2.330234231
298	2.328965147
299	2.326942983
300	2.325325812
301	2.324704454
302	2.322580465
303	2.32030798
304	2.319006631
305	2.318669634
306	2.318576415
307	2.317493206
308	2.315340168
309	2.315086402
310	2.313682378
311	2.311535168
312	2.310773094
313	2.309753343
314	2.309619544
315	2.308644672
316	2.308213412
317	2.308296189
318	2.30730856
319	2.306046305
320	2.305882481
321	2.305995989
322	2.30506831
323	2.305313175
324	2.305181895
325	2.304209349
326	2.303547074
327	2.302170625
328	2.301296648
329	2.301398835
330	2.300750254
331	2.300938379
332	2.299267511
333	2.298352159
334	2.298323753
335	2.298236613
336	2.298180382
337	2.298289388
338	2.297546465
339	2.297357555
340	2.296405788
341	2.29353568
342	2.292328112
343	2.29226876
344	2.291535661
345	2.291387066
346	2.290425703
347	2.289733133
348	2.289581016
349	2.289696252
350	2.288890106
351	2.288522517
352	2.288383697
353	2.287345759
354	2.284686293
355	2.283817946
356	2.282204656
357	2.282086825
358	2.28101599
359	2.280875465
360	2.279916329
361	2.279006073
362	2.278992993
363	2.278818923
364	2.278673139
365	2.278568297
366	2.277232789
367	2.277054205
368	2.275723191
369	2.275161447
370	2.275172533
371	2.275149648
372	2.275318256
373	2.27551397
374	2.27280253
375	2.272400428
376	2.271372762
377	2.271143243
378	2.269651272
379	2.26973669
380	2.267137633
381	2.266841128
382	2.265986251
383	2.265769288
384	2.2648664
385	2.263401167
386	2.263338496
387	2.261437287
388	2.259524814
389	2.257649807
390	2.255146806
391	2.255190868
392	2.255303073
393	2.254455793
394	2.254320803
395	2.252903555
