iter	GammaRMSEMetric
188	2.518080051
189	2.51697562
190	2.516199518
191	2.51432535
192	2.5120339
193	2.51022358
194	2.508491722
195	2.50688185
196	2.505577245
197	2.502286217
198	2.501482453
199	2.500583822
200	2.499574498
201	2.497023465
202	2.496197431
203	2.494063578
204	2.491116658
205	2.488928027
206	2.487113056
207	2.484510323
208	2.482572874
209	2.479768358
210	2.477976673
211	2.475880941
212	2.472610134
213	2.471158512
214	2.469108823
215	2.467142979
216	2.464941255
217	2.462695657
218	2.460850051
219	2.458533272
220	2.456961423
221	2.455394937
222	2.452535736
223	2.450721842
224	2.449401075
225	2.447797575
226	2.445979677
227	2.443430628
228	2.442884728
229	2.44209528
230	2.440542169
231	2.438528522
232	2.43742966
233	2.435593178
234	2.434483025
235	2.432050908
236	2.430541119
237	2.429081684
238	2.429023942
239	2.427997698
240	2.426959319
241	2.425644983
242	2.424157717
243	2.422533293
244	2.421488785
245	2.419950697
246	2.419809481
247	2.418587519
248	2.417360016
249	2.415113119
250	2.415106658
251	2.414877376
252	2.413136046
253	2.411350261
254	2.410885735
255	2.409031291
256	2.407498229
257	2.405715133
258	2.405603419
259	2.403874732
260	2.401033145
261	2.398285529
262	2.396563162
263	2.394627171
264	2.39470804
265	2.392281973
266	2.389974157
267	2.389995051
268	2.387324552
269	2.385551546
270	2.383307325
271	2.382257171
272	2.381218982
273	2.379568836
274	2.378559379
275	2.376838607
276	2.37527117
277	2.37485387
278	2.37349152
279	2.371132545
280	2.370420419
281	2.369645048
282	2.369164746
283	2.367218213
284	2.366397558
285	2.364627439
286	2.363766678
287	2.361844287
288	2.360514441
289	2.359576564
290	2.35834075
291	2.358310457
292	2.356906427
293	2.355322549
294	2.355042365
295	2.35478524
296	2.354799519
297	2.353182821
298	2.352719361
299	2.351509879
300	2.350567314
301	2.349720044
302	2.349099034
303	2.347921481
304	2.34608536
305	2.345745828
306	2.344363553
307	2.344276729
308	2.34298229
309	2.341810928
310	2.341675196
311	2.3394028
312	2.338966304
313	2.336965925
314	2.336732692
315	2.336116334
316	2.335175313
317	2.334544587
318	2.334604181
319	2.333419942
320	2.332851546
321	2.3311925
322	2.330546573
323	2.329515503
324	2.329175926
325	2.328858125
326	2.328434405
327	2.327104919
328	2.326822616
329	2.325019096
330	2.324000802
331	2.323735231
332	2.322325373
333	2.320563866
334	2.320550558
335	2.320167639
336	2.318925109
337	2.318182437
338	2.318157541
339	2.318157228
340	2.317826017
341	2.317158833
342	2.31642788
343	2.31413934
344	2.313011674
345	2.311713872
346	2.31127454
347	2.310430665
348	2.310549077
349	2.310568019
350	2.308892311
351	2.308013516
352	2.307660983
353	2.30764255
354	2.306650549
355	2.30657335
356	2.305185694
357	2.304688672
358	2.304618771
359	2.303472734
360	2.302776231
361	2.300990981
362	2.30065445
363	2.29988811
364	2.298393599
365	2.298059181
366	2.297773592
