iter	Passed	Remaining
490	754	2319
491	755	2317
492	757	2314
493	758	2312
494	759	2310
495	762	2311
496	763	2309
497	764	2307
498	766	2304
499	767	2302
500	768	2300
501	770	2298
502	771	2295
503	772	2293
504	773	2291
505	775	2289
506	776	2286
507	777	2284
508	779	2282
509	780	2279
510	781	2277
511	782	2275
512	784	2273
513	785	2271
514	786	2269
515	788	2266
516	789	2264
517	790	2262
518	792	2260
519	793	2257
520	794	2255
521	795	2253
522	797	2251
523	798	2249
524	799	2247
525	801	2245
526	802	2242
527	803	2240
528	805	2238
529	806	2237
530	807	2234
531	809	2232
532	810	2230
533	811	2228
534	812	2225
535	814	2223
536	815	2221
537	816	2219
538	817	2217
539	819	2215
540	820	2212
541	821	2210
542	823	2208
543	824	2206
544	825	2204
545	826	2201
546	828	2199
547	829	2197
548	830	2195
549	831	2193
550	833	2191
551	834	2189
552	835	2186
553	837	2184
554	838	2182
555	839	2180
556	840	2178
557	842	2176
558	843	2174
559	844	2171
560	845	2169
561	847	2167
562	848	2165
563	849	2163
564	850	2161
565	852	2159
566	853	2157
567	854	2155
568	856	2153
569	857	2150
570	858	2148
571	860	2147
572	861	2144
