iter	Passed	Remaining
0	1	2924
1	2	2804
2	4	2756
3	5	2717
4	6	2692
5	8	2676
6	9	2663
7	10	2669
8	12	2663
9	13	2698
10	17	3159
11	19	3255
12	20	3201
13	22	3159
14	23	3116
15	25	3103
16	26	3073
17	27	3047
18	28	3021
19	30	2996
20	31	2978
21	32	2959
22	34	2942
23	35	2925
24	36	2907
25	38	2895
26	39	2881
27	40	2870
28	42	2857
29	43	2846
30	44	2836
31	45	2826
32	47	2820
33	48	2811
34	49	2802
35	51	2807
36	53	2847
37	55	2841
38	56	2831
39	57	2823
40	58	2815
41	60	2808
42	61	2800
43	62	2796
44	65	2851
45	67	2856
46	68	2849
47	69	2843
48	71	2836
49	72	2830
50	73	2823
51	75	2816
52	76	2810
53	77	2804
54	79	2797
55	80	2791
56	81	2785
57	82	2778
58	84	2772
59	85	2767
60	86	2761
61	88	2756
62	91	2815
63	94	2856
64	95	2850
65	97	2843
66	98	2838
67	99	2832
68	100	2826
69	102	2821
70	103	2815
71	104	2810
72	106	2804
73	107	2799
74	108	2794
75	110	2789
76	111	2783
77	112	2780
78	114	2778
79	116	2802
80	118	2798
81	119	2792
82	120	2786
83	121	2782
84	122	2763
85	123	2758
86	125	2754
87	126	2750
88	127	2747
89	129	2742
90	130	2738
91	131	2734
92	133	2731
93	134	2726
94	135	2722
95	137	2718
96	138	2714
97	139	2710
98	141	2707
99	142	2703
100	143	2700
101	144	2697
102	146	2693
103	147	2690
104	148	2674
105	149	2671
106	153	2713
107	155	2723
108	156	2720
109	158	2716
110	159	2713
111	160	2710
112	162	2706
113	163	2702
114	164	2699
115	165	2695
116	167	2692
117	168	2688
118	169	2685
119	171	2682
120	172	2679
121	173	2676
122	175	2673
123	176	2670
124	177	2666
125	179	2663
126	180	2660
127	181	2652
128	182	2648
129	183	2645
130	185	2642
131	186	2640
132	187	2637
133	189	2634
134	190	2631
135	191	2628
136	193	2625
137	194	2617
138	195	2614
139	196	2612
140	197	2609
141	199	2607
142	200	2604
143	201	2601
144	203	2598
145	204	2596
146	205	2594
147	207	2591
148	208	2588
149	209	2586
150	210	2582
151	212	2580
152	213	2577
153	214	2575
154	216	2572
155	217	2571
156	218	2569
157	220	2566
158	221	2564
159	222	2561
160	224	2558
161	225	2556
162	226	2553
163	227	2551
164	229	2549
165	230	2546
166	231	2543
167	233	2541
168	234	2538
169	235	2537
170	236	2534
171	238	2532
172	239	2529
173	240	2528
174	242	2525
175	243	2523
176	244	2521
177	246	2520
178	247	2517
179	248	2515
180	250	2513
181	251	2511
182	252	2509
183	253	2506
184	257	2530
185	260	2539
186	262	2543
187	265	2561
188	268	2570
189	269	2571
190	271	2569
191	272	2566
192	273	2563
193	275	2561
194	276	2558
195	277	2556
196	279	2553
197	280	2550
198	281	2547
199	282	2544
200	284	2542
201	285	2540
202	286	2538
203	288	2535
204	289	2533
205	290	2531
206	291	2529
207	293	2526
208	294	2524
209	295	2522
210	297	2519
211	298	2517
212	299	2514
213	301	2512
214	302	2509
215	303	2507
216	304	2505
217	306	2503
218	307	2501
219	308	2498
220	310	2496
221	311	2493
222	312	2491
223	313	2488
224	315	2486
225	316	2484
226	317	2481
227	319	2479
228	320	2477
229	321	2475
230	322	2473
231	324	2470
232	325	2468
233	326	2466
234	328	2464
235	329	2462
236	331	2467
237	332	2465
238	334	2463
239	335	2460
240	336	2458
241	338	2456
242	339	2454
243	340	2451
244	342	2450
245	344	2453
246	345	2451
247	346	2449
248	348	2447
249	349	2445
250	350	2443
251	351	2441
252	353	2439
253	354	2436
254	356	2436
255	357	2434
256	359	2436
257	361	2438
258	363	2441
259	364	2440
260	365	2438
261	367	2436
262	368	2434
263	369	2432
264	371	2430
265	372	2428
266	373	2426
267	375	2424
268	376	2422
269	377	2420
270	378	2417
271	380	2415
272	381	2413
273	382	2411
274	384	2409
275	385	2406
276	386	2404
277	387	2402
278	389	2400
279	390	2398
280	391	2397
281	393	2395
282	394	2392
283	395	2390
284	396	2388
285	398	2386
286	399	2384
287	400	2382
288	402	2380
289	403	2378
290	404	2376
291	406	2374
292	407	2372
293	408	2370
294	409	2368
295	411	2366
296	412	2364
297	413	2362
298	414	2360
299	416	2358
300	417	2356
301	418	2354
302	419	2352
303	421	2350
304	422	2348
305	423	2346
306	425	2344
307	426	2342
308	427	2341
309	429	2338
310	430	2336
311	431	2334
312	433	2337
313	436	2341
314	438	2346
315	440	2349
316	442	2347
317	443	2345
318	444	2343
319	446	2341
320	447	2339
321	448	2337
322	449	2335
323	451	2333
324	452	2331
325	453	2329
326	454	2327
327	456	2325
328	457	2323
329	458	2321
330	460	2323
331	462	2321
332	463	2319
333	464	2317
334	466	2316
335	467	2314
336	468	2312
337	469	2310
338	471	2308
339	472	2306
340	473	2304
341	475	2302
342	476	2301
343	477	2299
344	478	2297
345	480	2295
346	481	2294
347	482	2292
348	484	2290
349	485	2288
350	486	2285
351	487	2284
352	489	2282
353	490	2280
354	491	2278
355	493	2276
356	494	2274
357	495	2273
358	496	2270
359	498	2268
360	499	2267
361	500	2265
362	501	2263
363	503	2261
364	504	2260
365	505	2258
366	507	2256
367	508	2255
368	509	2253
369	511	2252
370	512	2250
371	513	2248
372	515	2247
373	516	2245
374	517	2244
375	519	2242
376	520	2240
377	521	2238
378	523	2237
379	524	2235
380	525	2233
381	527	2232
382	528	2230
383	529	2228
384	530	2226
385	532	2224
386	533	2222
387	534	2220
388	535	2219
389	537	2217
390	538	2216
391	539	2214
392	541	2212
393	542	2210
394	543	2208
395	544	2206
396	546	2205
397	547	2203
398	548	2201
399	550	2200
400	551	2198
401	552	2196
402	553	2194
403	555	2193
404	556	2191
405	557	2189
406	558	2187
407	560	2185
408	561	2184
409	562	2182
410	564	2180
411	565	2179
412	566	2177
413	567	2175
414	569	2173
415	570	2172
416	571	2170
417	572	2168
418	574	2166
419	575	2164
420	576	2163
421	578	2161
422	579	2159
423	580	2158
424	581	2156
425	583	2155
426	584	2153
427	585	2151
428	587	2149
429	588	2148
430	589	2146
431	590	2144
432	592	2143
433	593	2141
434	594	2139
435	596	2138
436	597	2136
437	598	2134
438	599	2133
439	601	2131
440	602	2129
441	604	2131
442	606	2130
443	607	2128
444	608	2126
445	610	2125
446	611	2124
447	612	2122
448	614	2121
449	617	2125
450	618	2124
451	619	2122
452	621	2121
453	622	2119
454	623	2118
455	625	2116
456	626	2115
