iter	GammaRMSEMetric
123	2.651988928
124	2.650929496
125	2.64857545
126	2.644754298
127	2.64244061
128	2.639801277
129	2.637871635
130	2.635831566
131	2.632985935
132	2.630456795
133	2.627899495
134	2.623930865
135	2.621435025
136	2.618961379
137	2.617557363
138	2.61522348
139	2.614088149
140	2.612243056
141	2.61015137
142	2.607951201
143	2.60649919
144	2.604219353
145	2.602859223
146	2.602568001
147	2.600474605
148	2.598191748
149	2.59643324
150	2.594312583
151	2.592449161
152	2.590204674
153	2.589238743
154	2.587066848
155	2.585615817
156	2.584381557
157	2.58413322
158	2.583531048
159	2.581063945
160	2.578432446
161	2.576465516
162	2.574448349
163	2.573260727
164	2.569866448
165	2.568716852
166	2.567089088
167	2.566825272
168	2.564448958
169	2.562587583
170	2.559962672
171	2.5597733
172	2.557356213
173	2.555488487
174	2.554164302
175	2.553341418
176	2.551381963
177	2.5489423
178	2.548692592
179	2.548055969
180	2.54592775
181	2.544188009
182	2.542863536
183	2.54053398
184	2.537931172
185	2.536105205
186	2.534619239
187	2.532945681
188	2.52954272
189	2.527899572
190	2.526114608
191	2.525022783
192	2.5246361
193	2.524088222
194	2.523446104
195	2.52189389
196	2.521548609
197	2.518626892
198	2.517078093
199	2.51607189
200	2.515274982
201	2.513543054
202	2.512291125
203	2.510911117
204	2.508553755
205	2.508561064
206	2.507099561
207	2.506644758
208	2.505801848
209	2.50412231
210	2.503039715
211	2.502134078
212	2.501035257
213	2.499116642
214	2.497346992
215	2.497195132
216	2.497159479
217	2.496206825
218	2.495586278
219	2.494620456
220	2.494279393
221	2.492385596
222	2.491746793
223	2.490991573
224	2.489793366
225	2.488896328
226	2.48764889
227	2.486886925
228	2.486175404
229	2.484750632
230	2.484202932
231	2.483721672
232	2.482496774
233	2.48164378
234	2.47942286
235	2.478889258
236	2.476817351
237	2.475231862
238	2.472955833
239	2.472597457
240	2.471937781
241	2.470405546
242	2.46926585
243	2.466646879
244	2.464803525
245	2.463869936
246	2.463102488
247	2.46237665
248	2.460747446
249	2.45927733
250	2.458798506
251	2.45776395
252	2.457384806
253	2.455978964
254	2.455740375
255	2.455458752
256	2.454177387
257	2.452887495
258	2.452209586
259	2.450838607
260	2.450463683
261	2.449642193
262	2.448946343
263	2.448086979
264	2.44868743
265	2.448757733
266	2.447805931
267	2.446464837
268	2.445889917
269	2.445410266
270	2.445131541
271	2.443928622
272	2.443522092
273	2.443383365
274	2.441884292
275	2.441932751
276	2.441179197
277	2.439403493
278	2.437936153
279	2.436346964
280	2.435607991
281	2.434838617
282	2.433687186
283	2.432325106
284	2.432184533
285	2.431558104
286	2.430802492
287	2.430870521
288	2.429182616
289	2.428490493
290	2.42802741
291	2.426626903
292	2.425629516
293	2.425597207
294	2.42360358
295	2.422640606
296	2.421794062
297	2.421483059
298	2.420549066
299	2.420118964
300	2.419379176
301	2.419207062
302	2.419009964
303	2.417884445
304	2.417303514
305	2.415682725
306	2.414877586
307	2.413565584
308	2.413383669
309	2.413075002
310	2.412686451
311	2.410654904
312	2.410181033
313	2.410018815
314	2.409107359
315	2.408208806
316	2.407573259
317	2.405801814
318	2.404187306
319	2.403513488
320	2.401805737
321	2.401481763
322	2.400824199
323	2.399660175
324	2.399662311
325	2.39878198
326	2.397031422
327	2.396663933
328	2.396472233
329	2.396679012
330	2.396601461
331	2.39513243
332	2.394853305
333	2.394692898
334	2.394808337
335	2.394178841
336	2.393699183
337	2.393138114
338	2.39199757
339	2.390343729
340	2.38927738
341	2.388989378
342	2.388444916
343	2.386536843
344	2.385990422
345	2.384583576
346	2.384392697
347	2.383733042
348	2.3820736
349	2.381924398
350	2.380174432
351	2.380015958
352	2.377740164
353	2.375964149
354	2.374392489
355	2.372599311
356	2.372112595
357	2.371958286
358	2.370463434
359	2.369625373
360	2.369627681
361	2.369661712
362	2.368987733
363	2.367339473
364	2.365908612
365	2.365164132
366	2.365073393
367	2.364912288
368	2.364810785
369	2.363346153
370	2.363305203
371	2.364067027
372	2.362528111
373	2.361905182
374	2.360524098
375	2.360400308
376	2.359589615
377	2.359290422
378	2.359117911
379	2.358667719
380	2.357622172
381	2.356529626
382	2.355136634
383	2.354285182
384	2.354146364
385	2.352802123
386	2.351683539
387	2.351613082
388	2.351189865
389	2.35110153
390	2.351071865
391	2.349068026
