iter	GammaRMSEMetric
251	2.383969291
252	2.383178156
253	2.38125787
254	2.379968904
255	2.378017263
256	2.377229159
257	2.377089916
258	2.374716421
259	2.373133644
260	2.37137218
261	2.370473349
262	2.369796911
263	2.368767123
264	2.36680496
265	2.36514812
266	2.363793869
267	2.36175111
268	2.360349713
269	2.358850475
270	2.356480998
271	2.355783996
272	2.355183734
273	2.354437271
274	2.353224807
275	2.351227546
276	2.351155121
277	2.350546405
278	2.34892092
279	2.346019433
280	2.345245145
281	2.344073857
282	2.342338784
283	2.341464906
284	2.339898079
285	2.338230975
286	2.338102962
287	2.336966241
288	2.335045449
289	2.33382566
290	2.332037902
291	2.329281984
292	2.329242347
293	2.327397216
294	2.326850706
295	2.326180856
296	2.32616356
297	2.324918201
298	2.323720548
299	2.323668079
300	2.322170087
301	2.320015823
302	2.319024783
303	2.317429724
304	2.31622772
305	2.314868853
306	2.313576686
307	2.312141289
308	2.311278738
309	2.309948438
310	2.309823
311	2.307372391
312	2.306792727
313	2.305032178
314	2.303972047
315	2.30223424
316	2.300682934
317	2.299483907
318	2.297629828
319	2.295622983
320	2.294166351
321	2.293162496
322	2.291792456
323	2.290241713
324	2.28955511
325	2.28889081
326	2.288059722
327	2.286693403
328	2.28561217
329	2.282726754
330	2.279029348
331	2.277519398
332	2.277077886
333	2.276206345
334	2.275166638
335	2.273043982
336	2.271097823
337	2.269822693
338	2.269487401
339	2.267766943
340	2.266185473
341	2.263147086
342	2.26126808
343	2.260722545
344	2.260337262
345	2.258887924
346	2.257661398
347	2.25697773
348	2.256327845
349	2.254290344
350	2.252425005
351	2.250085706
352	2.247153999
353	2.246961406
354	2.246221189
355	2.24612572
356	2.245546608
357	2.24499638
358	2.24380586
359	2.242492647
360	2.241561805
361	2.241153456
362	2.23995326
363	2.23822203
364	2.238070527
365	2.236172106
366	2.235504082
367	2.233747626
368	2.232705249
369	2.232639857
370	2.231010304
371	2.22959566
372	2.22949428
373	2.228891514
374	2.228373893
375	2.227393629
376	2.227366641
377	2.227309035
378	2.226849989
379	2.226012135
380	2.225903482
381	2.225159511
382	2.224701667
383	2.224221362
384	2.223443334
385	2.222482991
386	2.22150678
387	2.221443001
388	2.219644857
389	2.217899921
390	2.217801424
391	2.216740407
392	2.216126042
393	2.215140783
394	2.214625241
395	2.214615696
396	2.214574054
397	2.213508113
398	2.213541759
399	2.212138172
400	2.211538827
401	2.21120777
402	2.210414909
403	2.209856831
404	2.208054213
405	2.208057448
406	2.208049957
407	2.206095469
408	2.206077506
409	2.205241443
410	2.203981862
411	2.202816808
412	2.201862541
413	2.201086086
414	2.201006034
415	2.200650916
416	2.198915699
417	2.197591322
418	2.197341673
419	2.195269696
420	2.193937746
421	2.192625471
422	2.191542001
423	2.190195225
424	2.189353594
425	2.188491784
426	2.188396378
427	2.188163122
428	2.186527121
429	2.185606904
430	2.184672707
431	2.184732997
432	2.183019881
433	2.183074582
434	2.182460267
435	2.181870894
436	2.180957775
437	2.180365781
438	2.178886528
439	2.178056562
440	2.177499172
441	2.175680202
442	2.175141055
443	2.175115545
444	2.173122739
445	2.172116595
446	2.169210164
447	2.168008292
448	2.167047251
449	2.166191926
450	2.165203481
451	2.165254676
452	2.164933683
453	2.163005277
454	2.161159044
455	2.160458869
456	2.159850288
457	2.15983884
458	2.159055871
459	2.158092209
460	2.156982176
461	2.15689553
462	2.155286678
463	2.153929379
464	2.153904487
465	2.15392296
466	2.153874585
467	2.152596127
468	2.152489141
469	2.151199429
470	2.151023976
471	2.150868692
472	2.15078498
473	2.150417886
474	2.149196627
475	2.148052492
476	2.14804791
477	2.148012752
478	2.148061792
479	2.145890602
480	2.14450751
481	2.144150571
482	2.143203563
483	2.141920159
484	2.141856917
485	2.140722142
486	2.137687284
487	2.135829437
488	2.135827416
489	2.135873628
490	2.135338952
491	2.134817511
492	2.134639472
493	2.134303345
494	2.134352039
495	2.133127556
496	2.131888377
497	2.130964764
498	2.129993286
499	2.130004786
500	2.129983821
501	2.129216959
502	2.128903889
503	2.127800915
504	2.127443945
505	2.12744251
506	2.126542737
507	2.125013593
508	2.124556077
509	2.123522097
510	2.123097608
511	2.121511428
512	2.121263249
513	2.121287318
514	2.121294719
515	2.120456409
516	2.120497733
517	2.119716574
518	2.118930138
519	2.118098251
520	2.116670212
521	2.115160136
522	2.114145177
523	2.114160686
524	2.113362159
525	2.113361479
526	2.111765545
527	2.111219337
528	2.111103501
529	2.110835376
530	2.109841925
531	2.109450455
532	2.108226359
533	2.107148097
534	2.105209248
535	2.104192096
536	2.104009198
537	2.103238855
538	2.103110062
539	2.103028306
540	2.101459035
541	2.101429075
542	2.101429253
543	2.100883387
544	2.100891745
545	2.099434979
